# Emisyon modeli: major_pos TAB surface TAB log_prob
# Kaynak: TrMor2018 (ai-ku, MIT) — türetilmiş sayım
Adj	1920'li	-9.57761890
Adj	1960'lä±	-9.98308401
Adj	1980'li	-9.28993683
Adj	20'li	-9.98308401
Adj	2000'li	-9.57761890
Adj	30'lu	-9.98308401
Adj	40'lä±	-9.57761890
Adj	60'lä±	-9.28993683
Adj	70'li	-9.98308401
Adj	abartä±lä±	-8.88447172
Adj	abd'deki	-8.59678965
Adj	abd'li	-8.59678965
Adj	acayip	-8.59678965
Adj	acele	-8.73032104
Adj	acil	-8.03717386
Adj	acä±klä±	-9.28993683
Adj	acä±masä±z	-9.57761890
Adj	acä±masä±zca	-9.98308401
Adj	acä±nacak	-9.98308401
Adj	acä±yan	-9.98308401
Adj	adadaki	-9.98308401
Adj	adamakä±llä±	-9.98308401
Adj	adapte	-9.06679327
Adj	addaki	-9.98308401
Adj	adi	-8.88447172
Adj	adil	-9.98308401
Adj	adlandä±rä±lan	-8.19132454
Adj	adli	-9.98308401
Adj	adlä±	-6.51734810
Adj	adsä±z	-9.28993683
Adj	adä±ndaki	-8.88447172
Adj	agresif	-8.37364609
Adj	ahlaki	-8.88447172
Adj	ahlaklä±	-9.98308401
Adj	ahlaksä±z	-9.57761890
Adj	ahmak	-9.98308401
Adj	ahåÿap	-8.37364609
Adj	ahå�ap	-9.98308401
Adj	ak	-9.57761890
Adj	akademik	-9.06679327
Adj	akan	-8.73032104
Adj	akdeniz'deki	-9.98308401
Adj	aklä±ndaki	-9.98308401
Adj	akmerkez'deki	-9.98308401
Adj	akp'li	-8.47900661
Adj	aksi	-7.41813465
Adj	aktaran	-8.88447172
Adj	aktardä±äÿä±	-9.98308401
Adj	aktarä±lacak	-9.57761890
Adj	aktarä±lan	-9.57761890
Adj	aktif	-8.19132454
Adj	aktä±äÿä±	-9.57761890
Adj	akut	-9.98308401
Adj	akä±cä±	-9.98308401
Adj	akä±llä±	-6.91503107
Adj	akä±llä±ca	-9.57761890
Adj	akåÿamki	-9.98308401
Adj	alabilen	-9.28993683
Adj	alacak	-7.78585943
Adj	alacaäÿä±	-8.37364609
Adj	alacaäÿä±mä±z	-9.98308401
Adj	alakalä±	-9.57761890
Adj	alandaki	-7.38039432
Adj	alanlardaki	-9.57761890
Adj	alanlarä±ndaki	-8.88447172
Adj	alanä±ndaki	-7.30893536
Adj	alanä±nä±zdaki	-9.98308401
Adj	alaturka	-9.57761890
Adj	alaylä±	-9.98308401
Adj	aldä±klarä±	-8.19132454
Adj	aldä±äÿä±m	-7.90364247
Adj	aldä±äÿä±mä±z	-8.11128183
Adj	aldä±äÿä±nä±z	-8.37364609
Adj	alevi	-9.98308401
Adj	aleyhindeki	-9.98308401
Adj	alfabetik	-9.28993683
Adj	algä±lanan	-9.98308401
Adj	alkolik	-9.98308401
Adj	alkollã¼	-8.73032104
Adj	alkolsã¼z	-8.88447172
Adj	alkä±åÿlayan	-9.98308401
Adj	allak	-9.57761890
Adj	almalä±	-9.98308401
Adj	almanya'daki	-8.88447172
Adj	almayan	-9.98308401
Adj	almaz	-8.27833591
Adj	alt	-5.56424340
Adj	altayli	-9.98308401
Adj	alternatifsiz	-9.57761890
Adj	alttaki	-9.28993683
Adj	altã¼st	-9.98308401
Adj	altä±n	-7.06531327
Adj	altä±ndaki	-7.30893536
Adj	altä±parmak'taki	-9.98308401
Adj	alã§ak	-7.63170875
Adj	alã§akã§a	-9.98308401
Adj	alä±mlä±	-9.98308401
Adj	alä±nan	-6.37216609
Adj	alä±ndä±äÿä±	-8.59678965
Adj	alä±nmä±åÿ	-7.45735536
Adj	alä±åÿkä±n	-9.57761890
Adj	alä±åÿmadä±äÿä±	-9.98308401
Adj	alä±åÿä±k	-8.73032104
Adj	amansä±z	-9.98308401
Adj	amatã¶r	-8.27833591
Adj	amaã§lä±	-7.58518873
Adj	amerika'daki	-9.28993683
Adj	ampirik	-9.98308401
Adj	ana	-6.17642152
Adj	anadolu'daki	-8.88447172
Adj	analitik	-9.06679327
Adj	anap'lä±	-9.98308401
Adj	anayasal	-9.98308401
Adj	andaki	-8.88447172
Adj	andä±ran	-8.47900661
Adj	ani	-8.03717386
Adj	ankara'daki	-8.27833591
Adj	anki	-9.06679327
Adj	anladä±äÿä±	-9.28993683
Adj	anladä±äÿä±m	-8.73032104
Adj	anlamadä±äÿä±	-9.98308401
Adj	anlamadä±äÿä±m	-9.98308401
Adj	anlamayan	-9.57761890
Adj	anlamlä±	-7.84301784
Adj	anlamsä±z	-9.28993683
Adj	anlatacak	-9.98308401
Adj	anlatan	-7.24224398
Adj	anlattä±äÿä±	-8.88447172
Adj	anlattä±äÿä±m	-9.57761890
Adj	anlattä±äÿä±n	-9.98308401
Adj	anlattä±äÿä±nä±z	-9.98308401
Adj	anlatä±lan	-9.06679327
Adj	anlayacak	-9.98308401
Adj	anlayan	-8.37364609
Adj	anlayä±åÿlä±	-9.57761890
Adj	anlaåÿä±lamayan	-9.98308401
Adj	anlaåÿä±lan	-8.47900661
Adj	anlaåÿä±lmayan	-9.98308401
Adj	anormal	-9.57761890
Adj	antalya'daki	-9.98308401
Adj	anti	-9.28993683
Adj	antik	-8.03717386
Adj	anä±lan	-9.98308401
Adj	anä±msatan	-8.88447172
Adj	anä±tsal	-9.98308401
Adj	apayrä±	-9.98308401
Adj	apaã§ä±k	-8.88447172
Adj	aptal	-7.58518873
Adj	aptalca	-9.28993683
Adj	ara	-8.27833591
Adj	arabasä±ndaki	-9.98308401
Adj	aradaki	-9.57761890
Adj	aradä±klarä±	-9.57761890
Adj	aradä±äÿä±m	-9.28993683
Adj	aralarä±ndaki	-9.98308401
Adj	aralä±ksä±z	-8.88447172
Adj	aralä±ktaki	-8.88447172
Adj	aralä±äÿä±ndaki	-9.98308401
Adj	aramä±zdaki	-8.88447172
Adj	aranan	-8.03717386
Adj	arandä±äÿä±	-9.98308401
Adj	arasä±ndaki	-6.21032307
Adj	arayan	-8.88447172
Adj	ardä±ndaki	-9.57761890
Adj	ardä±ã§lä±	-9.98308401
Adj	ardä±åÿä±k	-9.28993683
Adj	arenadaki	-9.98308401
Adj	aritmetik	-8.88447172
Adj	arka	-6.51734810
Adj	arkasä±ndaki	-9.98308401
Adj	armonik	-9.98308401
Adj	artacaäÿä±	-9.98308401
Adj	artan	-7.12088313
Adj	arttä±äÿä±	-8.27833591
Adj	artä±racak	-9.28993683
Adj	artä±ran	-9.28993683
Adj	artä±rdä±äÿä±	-9.57761890
Adj	asabi	-9.06679327
Adj	asgari	-8.19132454
Adj	asil	-8.59678965
Adj	asimetrik	-9.57761890
Adj	asimile	-9.57761890
Adj	askeri	-7.63170875
Adj	askä±lä±	-9.57761890
Adj	aslä±	-8.59678965
Adj	astarlä±	-9.98308401
Adj	astrolojik	-9.98308401
Adj	astronomik	-9.98308401
Adj	asä±k	-9.98308401
Adj	asä±l	-6.76420818
Adj	asä±lan	-9.06679327
Adj	asä±llä±	-8.73032104
Adj	atadä±äÿä±	-9.28993683
Adj	atan	-7.73179221
Adj	atanan	-8.03717386
Adj	atanmä±åÿ	-8.73032104
Adj	ateåÿli	-9.28993683
Adj	atina'daki	-9.57761890
Adj	atlayan	-9.98308401
Adj	atlä±	-9.98308401
Adj	attä±äÿä±	-7.73179221
Adj	attä±äÿä±m	-9.98308401
Adj	atä±k	-9.06679327
Adj	atä±l	-9.98308401
Adj	atä±lan	-8.11128183
Adj	avantajlä±	-9.57761890
Adj	avlanan	-9.98308401
Adj	ayaklä±	-9.98308401
Adj	ayan	-9.98308401
Adj	ayarladä±äÿä±nä±z	-9.28993683
Adj	ayarlanan	-8.47900661
Adj	ayarlä±	-9.57761890
Adj	aydä±n	-9.98308401
Adj	aydä±nlatan	-9.98308401
Adj	aygä±ttaki	-9.98308401
Adj	aygä±tä±mdaki	-9.98308401
Adj	ayki	-9.57761890
Adj	aykä±rä±	-7.30893536
